4039 88234
107 1477 76
107 1478 82
107 1479 57
107 1480 1
107 1481 30
107 1482 52
107 1483 43
107 1484 35
107 1485 50
107 1486 61
107 1487 2
107 1488 65
107 1489 65
107 1490 44
107 1491 73
107 1492 56
107 1493 12
107 1494 34
107 1495 43
107 1496 57
107 1497 41
107 1498 97
107 1499 60
107 1500 37
107 1501 59
107 1502 11
107 1503 29
107 1504 47
107 1505 98
107 1506 76
107 1507 95
107 1508 25
107 1509 57
107 1510 51
107 1511 26
107 1512 86
107 1513 54
107 1514 20
107 1515 72
107 1516 56
107 1517 81
107 1518 25
107 1519 20
107 1520 97
107 1521 68
107 1522 45
107 1523 4
107 1524 31
107 1525 30
107 1526 47
107 1527 87
107 1528 71
107 1529 95
107 1530 46
107 1531 59
107 1532 53
107 1533 9
107 1534 87
107 1535 99
107 1536 6
107 1537 14
107 1538 45
107 1539 31
107 1540 22
107 1541 48
107 1542 8
107 1543 59
107 1544 1
107 1545 79
107 1546 30
107 1547 8
107 1548 59
107 1549 54
107 1550 80
107 1551 8
107 1552 73
107 1553 76
107 1554 11
107 1555 3
107 1556 5
107 1557 9
107 1558 41
107 1559 27
107 1560 3
107 1561 87
107 1562 86
107 1563 7
107 1564 47
107 1565 24
107 1566 5
107 1567 52
107 1568 38
107 1569 2
107 1570 34
107 1571 11
107 1572 49
107 1573 93
107 1574 70
107 1575 1
107 1576 72
107 1577 51
107 1578 9
107 1579 82
107 1580 57
107 1581 88
107 1582 89
107 1583 29
107 1584 63
107 1585 52
107 1586 84
107 1587 19
107 1588 60
107 1589 24
107 1590 46
107 1591 15
107 1592 62
107 1593 83
107 1594 73
107 1595 8
107 1596 58
107 1597 30
107 1598 12
107 1599 95
107 1600 31
107 1601 45
107 1602 58
107 1603 79
107 1604 38
107 1605 27
107 1606 79
107 1607 61
107 1608 29
107 1609 87
107 1610 42
107 1611 85
107 1612 26
107 1613 83
107 1614 66
107 1615 40
107 1616 34
107 1617 49
107 1618 59
107 1619 45
107 1620 24
107 1621 56
107 1622 11
107 1623 86
107 1624 90
107 1625 84
107 1626 45
107 1627 47
107 1628 13
107 1629 56
107 1630 94
107 1631 43
107 1632 1
107 1633 51
107 1634 21
107 1635 90
107 1636 29
107 1637 51
107 1638 50
107 1639 57
107 1640 38
107 1641 43
107 1642 42
107 1643 15
107 1644 25
107 1645 59
107 1646 55
107 1647 10
107 1648 59
107 1649 65
107 1650 55
107 1651 82
107 1652 20
107 1653 17
107 1654 19
107 1655 61
107 1656 100
107 1657 64
107 1658 7
107 1659 64
107 1660 19
107 1661 100
107 1662 6
107 1663 71
107 1664 2
107 1665 78
107 1666 12
107 1667 30
107 1668 29
107 1669 13
107 1670 87
107 1671 18
107 1672 56
107 1673 80
107 1674 84
107 1675 80
107 1676 90
107 1677 38
107 1678 90
107 1679 48
107 1680 54
107 1681 96
107 1682 81
107 1683 25
107 1684 12
107 1685 100
107 1686 85
107 1687 12
107 1688 15
107 1689 44
107 1690 27
107 1691 85
107 1692 43
107 1693 33
107 1694 8
107 1695 97
107 1696 62
107 1697 19
107 1698 26
107 1699 42
107 1700 32
107 1701 64
107 1702 11
107 1703 87
107 1704 95
107 1705 95
107 1706 18
107 1707 36
107 1708 84
107 1709 59
107 1710 83
107 1711 38
107 1712 54
107 1713 16
107 1714 14
107 1715 18
107 1716 15
107 1717 99
107 1718 81
107 1719 81
107 1720 42
107 1721 7
107 1722 65
107 1723 36
107 1724 39
107 1725 24
107 1726 32
107 1727 53
107 1728 43
107 1729 10
107 1730 46
107 1731 26
107 1732 25
107 1733 57
107 1734 64
107 1735 72
107 1736 3
107 1737 81
107 1738 7
107 1739 86
107 1740 92
107 1741 90
107 1742 75
107 1743 45
107 1744 57
107 1745 89
107 1746 62
107 1747 71
107 1748 39
107 1749 42
107 1750 3
107 1751 80
107 1752 49
107 1753 19
107 1754 67
107 1755 39
107 1756 43
107 1757 51
107 1758 43
107 1759 85
107 1760 60
107 1761 89
107 1762 62
107 1763 36
107 1764 97
107 1765 25
107 1766 7
107 1767 99
107 1768 57
107 1769 14
107 1770 36
107 1771 48
107 1772 55
107 1773 63
107 1774 45
107 1775 11
107 1776 3
107 1777 58
107 1778 33
107 1779 41
107 1780 52
107 1781 87
107 1782 72
107 1783 100
107 1784 5
107 1785 90
107 1786 90
107 1787 47
107 1788 40
107 1789 85
107 1790 83
107 1791 51
107 1792 73
107 1793 44
107 1794 87
107 1795 69
107 1796 20
107 1797 93
107 1798 19
107 1799 77
107 1800 58
107 1801 54
107 1802 76
107 1803 64
107 1804 16
107 1805 20
107 1806 26
107 1807 70
107 1808 78
107 1809 10
107 1810 10
107 1811 81
107 1812 96
107 1813 33
107 1814 32
107 1815 1
107 1816 23
107 1817 21
107 1818 47
107 1819 14
107 1820 57
107 1821 30
107 1822 65
107 1823 29
107 1824 25
107 1825 51
107 1826 49
107 1827 45
107 1828 95
107 1829 19
107 1830 73
107 1831 5
107 1832 73
107 1833 48
107 1834 68
107 1835 40
107 1836 20
107 1837 94
107 1838 10
107 1839 49
107 1840 55
107 1841 71
107 1842 29
107 1843 51
107 1844 56
107 1845 60
107 1846 51
107 1847 30
107 1848 32
107 1849 49
107 1850 43
107 1851 89
107 1852 78
107 1853 7
107 1854 69
107 1855 55
107 1856 9
107 1857 70
107 1858 99
107 1859 4
107 1860 88
107 1861 71
107 1862 8
107 1863 12
107 1864 70
107 1865 27
107 1866 4
107 1867 41
107 1868 72
107 1869 65
107 1870 89
107 1871 27
107 1872 87
107 1873 17
107 1874 77
107 1875 42
107 1876 28
107 1877 79
107 1878 23
107 1879 60
107 1880 27
107 1881 66
107 1882 100
107 1883 5
107 1884 24
107 1885 68
107 1886 59
107 1887 33
107 1888 89
107 1889 9
107 1890 88
107 1891 77
107 1892 31
107 1893 95
107 1894 40
107 1895 52
107 1896 73
107 1897 43
107 1898 93
107 1899 45
107 1900 7
107 1901 81
107 1902 23
107 1903 94
107 1904 50
107 1905 99
107 1906 87
107 1907 29
107 1908 77
107 1909 10
107 1910 88
107 1911 3
108 127 27
108 159 39
108 184 59
108 197 50
108 251 59
108 272 69
108 281 82
108 284 47
108 320 29
109 118 21
109 119 75
109 122 59
109 142 15
109 148 15
109 158 63
109 169 40
109 186 57
109 200 55
109 203 36
109 229 16
109 239 35
109 252 58
109 271 61
109 277 36
109 285 8
109 295 47
109 297 65
109 303 84
109 304 56
109 314 4
109 322 38
109 323 34
109 324 43
109 325 49
109 331 84
109 332 1
110 259 69
110 264 17
111 137 47
111 214 50
111 279 38
111 310 22
111 312 60
111 326 4
111 337 88
111 343 22
112 174 43
113 119 44
113 121 76
113 122 78
113 132 11
113 134 63
113 142 87
113 148 71
113 158 98
113 165 94
113 169 18
113 172 62
113 186 29
113 188 25
113 199 18
113 200 67
113 203 59
113 239 60
113 252 67
113 261 94
113 271 60
113 277 87
113 285 10
113 291 58
113 304 36
113 313 47
113 325 31
113 334 96
113 342 3
115 116 18
115 137 17
115 140 97
115 144 14
115 149 93
115 192 75
115 214 24
115 220 7
115 226 61
115 262 95
115 312 4
115 326 7
115 343 64
116 140 18
116 144 35
116 149 40
116 162 35
116 214 53
116 226 50
116 312 94
116 326 19
116 343 43
117 231 5
117 280 6
117 285 5
118 134 14
118 161 93
118 172 3
118 199 45
118 200 88
118 203 5
118 211 62
118 222 57
118 238 2
118 239 27
118 252 49
118 261 28
118 265 51
118 268 55
118 271 40
118 277 97
118 283 10
118 304 46
118 313 12
118 322 27
118 324 81
118 325 3
118 331 13
118 342 33
119 122 53
119 125 58
119 128 4
119 132 47
119 146 62
119 148 61
119 150 51
119 163 28
119 170 53
119 171 54
119 176 72
119 185 41
119 188 58
119 189 85
119 199 49
119 200 11
119 203 12
119 208 49
119 217 38
119 229 14
119 239 55
119 248 78
119 252 62
119 261 64
119 269 75
119 271 25
119 277 43
119 280 55
119 285 27
119 297 55
119 313 40
119 318 79
119 323 65
119 324 43
119 325 26
119 329 78
119 331 3
119 332 28
119 339 5
119 342 55
120 136 81
120 247 76
120 277 47
121 165 91
121 169 61
121 206 95
121 236 1
121 280 24
121 315 43
122 123 91
122 128 89
122 136 97
122 141 20
122 142 50
122 156 13
122 161 94
122 169 26
122 170 55
122 176 49
122 186 52
122 188 61
122 200 88
122 203 83
122 213 25
122 224 30
122 232 60
122 235 3
122 236 84
122 239 87
122 248 7
122 251 38
122 252 68
122 261 35
122 271 37
122 272 10
122 274 47
122 276 31
122 277 10
122 280 70
122 281 26
122 284 52
122 285 58
122 297 74
122 303 71
122 304 59
122 315 86
122 322 65
122 323 84
122 325 40
122 332 65
122 342 87
122 344 53
122 345 4
123 142 69
123 186 77
123 200 33
123 239 28
123 252 31
123 261 68
123 318 67
123 334 38
123 342 5
124 157 34
124 170 72
125 136 93
125 169 95
126 260 18
126 322 76
127 135 56
127 139 39
127 159 1
127 184 8
127 197 48
127 251 74
127 272 78
127 281 58
127 284 60
127 309 94
127 320 93
127 346 51
128 150 58
128 169 79
128 170 3
128 172 61
128 176 48
128 186 32
128 199 45
128 203 27
128 211 62
128 213 12
128 223 93
128 248 99
128 252 69
128 265 78
128 271 22
128 313 61
128 315 72
128 322 91
128 334 88
129 168 80
129 291 81
129 339 88
129 347 87
130 191 80
130 204 14
130 213 64
130 257 37
130 277 25
130 300 10
130 322 29
130 329 75
130 346 67
131 143 60
131 177 30
131 225 28
131 227 59
131 278 61
132 134 72
132 158 85
132 242 74
132 277 36
132 303 30
132 311 25
132 315 4
132 317 59
132 334 46
133 141 16
133 183 83
133 188 89
133 224 4
133 232 62
133 236 69
133 271 43
133 276 48
133 280 1
133 315 56
133 322 63
134 142 37
134 199 32
134 203 72
134 238 18
134 248 59
134 252 39
134 277 77
134 304 88
134 334 18
135 184 35
135 197 100
135 251 41
135 281 71
135 284 73
135 309 28
135 320 52
136 146 97
136 156 83
136 169 11
136 213 95
136 246 99
136 285 93
136 304 83
136 308 54
136 315 54
136 322 3
136 324 48
136 339 53
136 1718 55
136 1912 56
136 1926 15
136 1932 92
136 1939 87
136 1945 39
136 1951 61
136 1955 45
136 1972 29
136 1973 89
136 1976 84
136 1991 46
136 1995 23
136 1998 35
136 2001 38
136 2004 45
136 2007 8
136 2009 66
136 2018 97
136 2024 56
136 2027 48
136 2032 7
136 2038 50
136 2039 98
136 2042 51
136 2054 84
136 2068 3
136 2071 4
136 2072 39
136 2081 51
136 2102 56
136 2111 93
136 2116 6
136 2117 22
136 2127 36
136 2128 92
136 2133 12
136 2135 96
136 2138 89
136 2143 40
136 2153 84
136 2157 24
136 2171 37
136 2174 58
136 2180 59
136 2183 27
136 2187 3
136 2189 66
136 2199 92
136 2203 51
136 2223 21
136 2224 91
136 2225 9
136 2247 23
136 2250 89
136 2254 59
136 2264 58
136 2267 91
136 2268 62
136 2279 96
136 2283 41
136 2284 69
136 2289 41
136 2292 98
136 2302 42
136 2319 76
136 2327 42
136 2336 54
136 2337 24
136 2364 30
136 2378 45
136 2384 59
136 2398 53
136 2417 34
136 2436 17
136 2445 11
136 2447 60
136 2451 71
136 2458 28
136 2459 51
136 2461 73
136 2463 1
136 2471 41
136 2472 81
136 2475 75
136 2491 81
136 2494 39
136 2498 32
136 2502 72
136 2508 100
136 2510 80
136 2511 64
136 2529 20
136 2533 20
136 2538 62
136 2543 13
136 2547 47
136 2571 55
136 2583 18
136 2589 70
136 2598 84
136 2617 63
136 2629 29
136 2635 88
136 2636 96
136 2640 97
136 2643 51
136 2647 55
136 2649 67
136 2653 30
136 2660 57
137 140 39
137 167 30
137 214 97
137 243 19
137 289 56
137 310 30
137 312 9
137 326 88
137 337 1
139 159 8
139 184 19
139 197 16
139 251 79
139 281 38
139 284 29
139 320 91
140 144 36
140 214 83
140 312 9
140 326 6
141 172 18
141 199 23
141 224 86
141 236 58
141 239 70
141 257 82
141 258 8
141 271 24
141 272 100
141 276 37
141 280 80
141 291 90
141 304 19
141 323 28
142 158 8
142 161 74
142 169 57
142 170 16
142 186 13
142 188 9
142 200 75
142 203 31
142 236 77
142 239 5
142 252 20
142 271 57
142 277 47
142 280 56
142 285 40
142 297 7
142 303 13
142 308 9
142 315 29
142 322 98
142 323 66
142 332 98
142 334 31
142 345 73
143 175 73
143 177 30
143 225 62
143 227 4
143 278 19
143 321 32
144 149 84
144 151 78
144 226 57
144 312 92
144 326 45
144 343 70
145 179 53
146 148 71
146 285 52
146 313 29
146 317 27
146 339 24
147 219 85
147 319 73
148 176 31
148 185 76
148 224 80
148 229 95
148 261 85
148 271 60
148 272 92
148 339 50
149 162 10
149 226 74
149 312 75
149 326 82
149 333 3
149 343 36
150 163 38
150 171 73
150 189 67
150 217 21
150 324 2
150 329 75
151 310 12
151 312 46
152 181 44
152 275 16
152 339 68
153 280 48
154 219 44
155 157 94
156 188 23
156 235 81
156 258 18
156 272 5
156 295 8
158 168 97
158 232 99
158 242 92
158 248 9
158 291 90
158 304 94
158 315 18
158 317 63
158 322 68
158 325 51
158 332 17
158 339 55
159 172 88
159 184 41
159 197 73
159 272 60
159 277 42
159 281 47
159 284 24
159 320 39
159 345 43
160 260 39
161 199 6
161 203 90
161 213 83
161 252 51
161 258 64
161 271 15
161 277 68
161 304 68
161 308 22
161 314 17
161 322 66
161 325 66
161 339 25
162 312 7
162 326 59
162 333 42
162 343 21
163 173 26
163 249 92
164 285 89
165 169 80
165 188 32
165 200 29
165 334 52
165 342 91
166 173 70
166 198 98
166 202 14
167 243 60
167 310 92
167 337 53
168 277 17
168 291 33
168 304 87
168 339 67
168 347 96
169 185 1
169 236 86
169 239 15
169 248 74
169 252 2
169 257 80
169 271 39
169 277 78
169 280 38
169 291 97
169 315 19
169 318 58
169 322 74
169 332 63
169 334 46
170 176 5
170 185 94
170 186 26
170 188 8
170 200 36
170 203 47
170 211 6
170 223 50
170 239 6
170 250 49
170 252 54
170 260 74
170 268 82
170 271 40
170 274 40
170 277 77
170 285 92
170 290 78
170 304 92
170 313 65
170 315 31
170 322 23
170 323 56
170 332 9
170 334 61
170 341 52
170 342 27
171 189 70
171 217 78
171 904 41
171 1171 16
171 1193 82
171 1297 34
171 1387 93
171 1486 90
171 1549 70
171 1684 40
171 2704 47
171 2740 71
171 2838 97
171 2885 95
171 3003 24
171 3290 71
172 199 76
172 203 15
172 211 62
172 212 5
172 223 6
172 231 39
172 232 96
172 238 22
172 239 70
172 252 70
172 261 77
172 265 78
172 268 30
172 271 81
172 277 56
172 298 100
172 304 58
172 308 97
172 313 67
172 325 39
172 329 82
172 331 59
172 332 80
172 342 3
173 202 50
173 348 26
173 414 25
173 427 47
173 464 73
173 549 48
173 649 17
174 293 48
175 177 62
175 225 78
175 227 52
175 263 19
175 277 17
175 278 99
175 296 41
175 321 38
176 188 69
176 239 17
176 271 67
176 290 50
177 225 97
177 227 22
177 278 49
178 186 6
178 206 70
178 213 67
178 231 97
178 272 52
178 303 78
178 322 76
178 329 6
178 345 27
180 187 54
180 194 31
180 196 73
180 204 26
180 242 30
180 249 89
180 254 73
180 266 44
180 299 19
180 302 77
180 346 62
181 195 87
181 218 27
181 273 2
181 275 24
181 306 95
181 328 71
182 253 90
184 197 97
184 251 19
184 272 63
184 281 97
184 284 25
184 309 33
184 320 64
184 329 21
184 346 36
185 188 41
185 200 48
185 271 93
185 272 19
185 274 1
185 280 23
185 285 44
185 290 26
185 297 5
185 315 84
185 322 51
185 344 48
186 188 2
186 199 79
186 200 9
186 203 88
186 213 5
186 221 63
186 222 63
186 223 52
186 236 33
186 239 52
186 252 48
186 271 3
186 272 67
186 277 44
186 285 27
186 303 51
186 322 59
186 323 99
186 325 38
186 331 51
186 341 99
186 345 30
187 194 70
187 242 99
187 249 5
187 254 13
187 266 77
187 299 9
187 302 48
187 346 79
188 200 56
188 208 50
188 223 9
188 224 64
188 239 37
188 252 65
188 258 78
188 271 52
188 272 16
188 274 10
188 277 55
188 280 15
188 285 13
188 290 21
188 291 11
188 297 91
188 304 71
188 315 69
188 322 42
188 323 8
188 334 72
188 341 40
188 342 90
189 217 41
190 229 90
192 205 94
193 259 5
194 196 18
194 204 54
194 242 52
194 249 48
194 254 9
194 266 53
194 299 56
194 302 24
194 346 42
195 218 73
195 273 2
195 275 93
195 306 40
195 328 63
196 204 47
196 249 55
196 254 27
196 266 20
196 285 17
196 330 70
196 346 90
197 251 85
197 272 11
197 281 50
197 284 56
197 309 2
197 320 91
197 329 48
198 348 43
198 351 84
198 364 4
198 393 13
198 399 89
198 441 8
198 476 12
198 501 97
198 549 12
198 564 20
199 200 72
199 203 53
199 211 92
199 212 25
199 222 97
199 223 31
199 231 88
199 232 44
199 238 37
199 239 66
199 252 63
199 261 53
199 265 35
199 271 4
199 288 90
199 291 97
199 298 5
199 304 97
199 313 98
199 314 95
199 315 97
199 322 93
199 324 30
199 325 100
199 342 57
200 203 18
200 223 59
200 224 68
200 232 66
200 236 23
200 239 87
200 248 38
200 252 75
200 271 78
200 274 62
200 276 72
200 277 9
200 280 1
200 285 67
200 297 97
200 304 67
200 322 81
200 323 50
200 324 1
200 325 36
200 332 39
200 334 98
201 259 41
202 329 35
203 211 47
203 223 87
203 238 31
203 239 91
203 261 17
203 265 83
203 268 47
203 270 86
203 271 93
203 272 15
203 277 52
203 285 15
203 297 53
203 304 41
203 308 42
203 313 31
203 315 54
203 322 65
203 324 91
203 325 55
203 331 31
203 332 87
203 334 73
203 338 63
203 341 88
203 342 73
204 213 98
204 242 26
204 249 22
204 254 90
204 266 61
204 277 21
204 302 77
204 329 43
204 330 11
204 346 93
206 260 25
207 322 10
208 277 30
208 285 70
208 291 76
208 332 81
211 222 84
211 223 28
211 238 21
211 239 25
211 261 10
211 265 75
211 268 89
211 271 100
211 272 81
211 285 71
211 304 39
211 313 53
211 315 33
211 325 26
211 331 77
211 342 83
212 232 52
212 239 99
212 252 72
212 271 64
212 295 71
212 298 48
212 304 58
212 344 33
213 224 92
213 231 35
213 236 42
213 239 22
213 242 4
213 246 17
213 249 54
213 272 39
213 277 97
213 285 27
213 291 64
213 303 6
213 308 53
213 315 4
213 322 58
213 324 33
213 332 27
213 340 96
213 345 37
214 230 59
214 289 21
214 312 13
214 326 93
214 333 24
214 343 63
216 243 65
217 324 39
218 273 33
218 275 64
218 306 49
218 328 66
219 319 8
220 262 83
220 312 59
221 285 29
221 303 38
221 322 28
222 238 34
222 240 76
222 313 24
222 325 60
223 239 91
223 246 29
223 252 12
223 261 47
223 265 86
223 271 96
223 313 73
223 315 33
223 325 32
223 342 83
224 232 6
224 236 97
224 261 76
224 271 29
224 276 59
224 291 40
224 304 20
224 315 44
224 322 55
224 324 68
224 332 61
225 227 62
225 278 2
226 312 71
226 326 42
226 333 39
226 343 98
227 263 76
227 278 14
227 296 21
228 283 87
229 334 57
230 253 2
230 307 99
231 232 3
231 239 39
231 280 46
231 291 75
231 315 24
231 329 30
231 332 57
232 239 29
232 271 26
232 276 32
232 280 9
232 285 36
232 291 23
232 298 80
232 322 31
233 256 78
234 239 47
236 248 91
236 252 91
236 257 48
236 271 14
236 272 33
236 276 38
236 280 11
236 297 8
236 303 52
236 304 84
236 314 94
236 315 8
236 318 37
236 322 44
238 239 10
238 252 27
238 261 90
238 265 36
238 271 50
238 313 19
238 324 92
238 325 78
238 342 96
239 252 24
239 261 39
239 265 31
239 271 98
239 272 18
239 276 14
239 277 75
239 280 17
239 285 56
239 295 66
239 303 16
239 304 69
239 313 50
239 322 54
239 323 80
239 325 57
239 338 57
239 344 15
242 249 2
242 254 16
242 266 51
242 299 98
242 302 77
242 322 77
242 330 39
242 346 12
243 310 27
243 312 9
243 337 3
244 282 56
245 259 4
246 285 78
246 304 94
246 308 86
246 315 76
246 322 12
246 339 99
246 340 2
248 252 28
248 265 7
248 277 19
248 291 43
248 311 75
248 323 68
248 332 48
249 254 54
249 266 24
249 299 4
249 302 68
249 304 78
249 315 19
249 330 70
249 346 27
250 252 95
250 322 47
251 281 65
251 284 6
251 309 25
251 320 73
252 261 61
252 265 80
252 271 28
252 272 38
252 277 26
252 280 65
252 285 65
252 291 37
252 297 16
252 304 67
252 308 16
252 313 22
252 315 85
252 322 10
252 324 96
252 325 53
252 332 58
252 334 2
252 338 28
252 342 61
252 345 21
254 266 57
254 299 32
254 302 91
254 330 83
254 346 26
257 258 89
257 272 47
257 280 84
257 295 13
257 304 71
257 315 44
257 322 92
257 344 50
258 272 33
258 291 17
258 295 67
258 323 98
259 264 5
260 322 82
260 339 64
261 265 72
261 268 55
261 271 100
261 285 82
261 297 2
261 313 52
261 314 91
261 318 3
261 325 32
261 342 3
261 345 76
262 312 88
263 296 34
265 271 66
265 298 71
265 311 12
265 313 6
265 325 69
265 331 47
265 342 18
266 302 92
266 330 90
266 346 61
268 271 93
268 325 74
269 329 30
271 272 59
271 276 71
271 277 34
271 280 92
271 285 86
271 290 58
271 291 98
271 297 38
271 298 91
271 304 100
271 313 89
271 314 81
271 315 54
271 318 72
271 322 35
271 323 29
271 325 60
271 331 21
271 332 46
271 342 82
272 277 84
272 280 51
272 281 2
272 285 30
272 291 20
272 297 93
272 304 71
272 320 81
272 329 38
272 346 44
273 275 10
273 306 48
273 328 67
274 323 95
274 341 40
275 306 4
275 328 4
276 322 89
277 280 41
277 285 94
277 290 88
277 291 82
277 294 26
277 304 42
277 308 53
277 311 13
277 315 22
277 322 64
277 323 33
277 324 68
277 325 45
277 332 16
277 334 70
277 339 47
277 342 45
280 290 90
280 291 91
280 297 15
280 304 22
280 315 28
280 322 10
280 323 31
280 329 76
280 332 76
281 284 77
281 309 67
281 320 32
284 309 81
284 320 55
284 329 72
285 303 26
285 304 43
285 313 5
285 315 4
285 322 36
285 323 58
285 332 16
285 342 57
285 345 73
288 315 48
290 322 76
290 323 18
290 342 15
291 315 46
291 329 64
291 332 59
291 339 87
297 322 54
297 323 25
297 324 8
299 300 82
299 302 34
299 330 90
299 346 9
300 320 62
300 346 18
301 324 75
302 315 93
302 330 50
302 346 29
303 315 16
303 322 76
303 345 23
304 308 73
304 315 31
304 322 58
304 324 82
304 325 46
304 332 67
304 334 54
304 341 93
304 347 42
305 312 71
306 328 59
308 322 39
308 323 86
308 329 17
308 334 25
308 338 40
309 320 93
310 337 84
311 325 73
311 344 78
312 326 73
312 343 33
313 314 39
313 315 43
313 325 7
313 339 83
313 342 92
314 342 87
315 322 51
315 323 19
315 324 10
315 329 23
315 339 49
315 345 19
318 334 56
319 327 46
320 329 85
320 346 9
322 323 90
322 329 79
322 339 80
322 341 48
322 342 17
322 345 65
323 332 16
323 341 94
324 329 56
324 331 8
324 332 77
324 340 80
325 342 86
326 343 2
329 332 12
330 346 76
331 332 96
333 343 70
334 339 11
339 340 87
339 347 57
348 349 13
348 350 58
348 351 18
348 352 87
348 353 58
348 354 36
348 355 42
348 356 4
348 357 73
348 358 50
348 359 93
348 360 51
348 361 81
348 362 41
348 363 19
348 364 98
348 365 56
348 366 12
348 367 5
348 368 16
348 369 41
348 370 85
348 371 1
348 372 94
348 373 48
348 374 28
348 375 89
348 376 18
348 377 38
348 378 75
348 379 74
348 380 2
348 381 84
348 382 91
348 383 88
348 384 42
348 385 78
348 386 29
348 387 97
348 388 2
348 389 31
348 390 89
348 391 4
348 392 11
348 393 81
348 394 23
348 395 60
348 396 37
348 397 86
348 398 65
348 399 4
348 400 78
348 401 1
348 402 56
348 403 71
348 404 48
348 405 83
348 406 59
348 407 65
348 408 73
348 409 86
348 410 38
348 411 74
348 412 69
348 413 80
348 414 62
348 415 62
348 416 10
348 417 90
348 418 58
348 419 11
348 420 20
348 421 47
348 422 67
348 423 83
348 424 79
348 425 89
348 426 42
348 427 67
348 428 26
348 429 58
348 430 70
348 431 4
348 432 58
348 433 25
348 434 26
348 435 6
348 436 8
348 437 85
348 438 70
348 439 32
348 440 70
348 441 60
348 442 5
348 443 90
348 444 91
348 445 66
348 446 52
348 447 52
348 448 8
348 449 9
348 450 63
348 451 79
348 452 7
348 453 29
348 454 61
348 455 86
348 456 69
348 457 55
348 458 52
348 459 46
348 460 12
348 461 22
348 462 1
348 463 70
348 464 46
348 465 27
348 466 27
348 467 5
348 468 63
348 469 96
348 470 36
348 471 32
348 472 7
348 473 41
348 474 21
348 475 50
348 476 58
348 477 24
348 478 1
348 479 17
348 480 33
348 481 15
348 482 96
348 483 91
348 484 43
348 485 8
348 486 76
348 487 63
348 488 14
348 489 80
348 490 61
348 491 78
348 492 1
348 493 61
348 494 47
348 495 98
348 496 39
348 497 25
348 498 55
348 499 1
348 500 72
348 501 90
348 502 32
348 503 79
348 504 82
348 505 5
348 506 80
348 507 92
348 508 28
348 509 80
348 510 8
348 511 12
348 512 95
348 513 55
348 514 3
348 515 89
348 516 15
348 517 30
348 518 4
348 519 80
348 520 9
348 521 64
348 522 57
348 523 61
348 524 76
348 525 55
348 526 11
348 527 15
348 528 79
